,Course Name,Course Number,Student ID,Grade,Certificate Eligible,Certificate Delivered,Pass,Attempt,learner cluster
6894,Digital Media Creation Technology,stou006,163651,0.0,0,0,0,0.0,0
6895,Digital Media Creation Technology,stou006,156194,0.0,0,0,0,0.0,0
6896,Digital Media Creation Technology,stou006,163643,0.0,0,0,0,0.0,0
6897,Digital Media Creation Technology,stou006,156193,0.0,0,0,0,0.0,0
6898,Digital Media Creation Technology,stou006,156102,0.2,0,0,0,0.63,2
6899,Digital Media Creation Technology,stou006,156141,0.0,0,0,0,0.0,0
6900,Digital Media Creation Technology,stou006,156222,0.0,0,0,0,0.0,0
6901,Digital Media Creation Technology,stou006,156138,0.0,0,0,0,0.0,0
6902,Digital Media Creation Technology,stou006,156185,0.0,0,0,0,0.0,0
6903,Digital Media Creation Technology,stou006,163666,0.0,0,0,0,0.0,0
6904,Digital Media Creation Technology,stou006,156114,0.0,0,0,0,0.0,0
6905,Digital Media Creation Technology,stou006,156206,0.0,0,0,0,0.13,0
6906,Digital Media Creation Technology,stou006,156202,0.0,0,0,0,0.0,0
6907,Digital Media Creation Technology,stou006,163724,0.18,0,0,0,0.38,2
6908,Digital Media Creation Technology,stou006,163312,0.0,0,0,0,0.0,0
6909,Digital Media Creation Technology,stou006,159354,0.0,0,0,0,0.0,0
6910,Digital Media Creation Technology,stou006,164047,0.9,1,1,1,1.0,1
6911,Digital Media Creation Technology,stou006,144084,0.4,0,0,0,0.63,2
6912,Digital Media Creation Technology,stou006,164476,0.0,0,0,0,0.13,0
6913,Digital Media Creation Technology,stou006,157230,0.0,0,0,0,0.0,0
6914,Digital Media Creation Technology,stou006,164603,0.0,0,0,0,0.0,0
6915,Digital Media Creation Technology,stou006,151190,0.0,0,0,0,0.0,0
6916,Digital Media Creation Technology,stou006,151499,0.0,0,0,0,0.0,0
6917,Digital Media Creation Technology,stou006,164618,0.0,0,0,0,0.0,0
6918,Digital Media Creation Technology,stou006,114661,0.0,0,0,0,0.0,0
6919,Digital Media Creation Technology,stou006,163900,0.98,1,1,1,1.0,1
6920,Digital Media Creation Technology,stou006,106826,0.0,0,0,0,0.0,0
6921,Digital Media Creation Technology,stou006,48413,0.95,1,1,1,1.0,1
6922,Digital Media Creation Technology,stou006,165835,0.0,0,0,0,0.13,0
6923,Digital Media Creation Technology,stou006,131195,0.0,0,0,0,0.0,0
6924,Digital Media Creation Technology,stou006,166150,0.0,0,0,0,0.0,0
6925,Digital Media Creation Technology,stou006,161455,1.0,1,1,1,1.0,1
6926,Digital Media Creation Technology,stou006,143679,0.23,0,0,0,0.38,2
6927,Digital Media Creation Technology,stou006,153737,0.0,0,0,0,0.0,0
6928,Digital Media Creation Technology,stou006,7439,0.85,1,1,1,1.0,1
6929,Digital Media Creation Technology,stou006,166462,0.0,0,0,0,0.0,0
6930,Digital Media Creation Technology,stou006,166243,0.88,1,1,1,1.0,1
6931,Digital Media Creation Technology,stou006,52332,0.0,0,0,0,0.0,0
6932,Digital Media Creation Technology,stou006,166673,0.0,0,0,0,0.0,0
6933,Digital Media Creation Technology,stou006,164668,0.0,0,0,0,0.0,0
6934,Digital Media Creation Technology,stou006,97742,0.0,0,0,0,0.0,0
6935,Digital Media Creation Technology,stou006,159598,0.0,0,0,0,0.0,0
6936,Digital Media Creation Technology,stou006,159678,0.0,0,0,0,0.0,0
6937,Digital Media Creation Technology,stou006,167582,0.0,0,0,0,0.0,0
6938,Digital Media Creation Technology,stou006,165166,1.0,1,1,1,1.0,1
6939,Digital Media Creation Technology,stou006,156317,0.0,0,0,0,0.0,0
6940,Digital Media Creation Technology,stou006,167914,0.0,0,0,0,0.0,0
6941,Digital Media Creation Technology,stou006,162973,0.0,0,0,0,0.13,0
6942,Digital Media Creation Technology,stou006,167977,0.0,0,0,0,0.0,0
6943,Digital Media Creation Technology,stou006,42183,0.0,0,0,0,0.0,0
6944,Digital Media Creation Technology,stou006,160993,0.85,1,1,1,1.0,1
6945,Digital Media Creation Technology,stou006,168335,0.0,0,0,0,0.0,0
6946,Digital Media Creation Technology,stou006,168362,0.0,0,0,0,0.0,0
6947,Digital Media Creation Technology,stou006,168364,0.88,1,1,1,1.0,1
6948,Digital Media Creation Technology,stou006,168410,0.0,0,0,0,0.0,0
6949,Digital Media Creation Technology,stou006,143692,0.98,1,1,1,1.0,1
6950,Digital Media Creation Technology,stou006,143698,0.98,1,1,1,1.0,1
6951,Digital Media Creation Technology,stou006,125533,0.0,0,0,0,0.0,0
6952,Digital Media Creation Technology,stou006,160982,0.8,1,1,1,1.0,1
6953,Digital Media Creation Technology,stou006,156110,0.0,0,0,0,0.0,0
6954,Digital Media Creation Technology,stou006,168128,0.53,0,0,0,0.5,2
6955,Digital Media Creation Technology,stou006,150820,0.13,0,0,0,0.13,0
6956,Digital Media Creation Technology,stou006,156130,0.0,0,0,0,0.0,0
6957,Digital Media Creation Technology,stou006,168710,0.0,0,0,0,0.0,0
6958,Digital Media Creation Technology,stou006,139480,0.0,0,0,0,0.0,0
6959,Digital Media Creation Technology,stou006,168754,0.0,0,0,0,0.0,0
6960,Digital Media Creation Technology,stou006,168337,0.0,0,0,0,0.0,0
6961,Digital Media Creation Technology,stou006,163711,0.0,0,0,0,0.13,0
6962,Digital Media Creation Technology,stou006,169040,0.0,0,0,0,0.0,0
6963,Digital Media Creation Technology,stou006,1271,0.0,0,0,0,0.0,0
6964,Digital Media Creation Technology,stou006,160304,0.98,1,1,1,1.0,1
6965,Digital Media Creation Technology,stou006,58283,0.0,0,0,0,0.0,0
6966,Digital Media Creation Technology,stou006,170021,0.0,0,0,0,0.0,0
6967,Digital Media Creation Technology,stou006,156122,0.0,0,0,0,0.0,0
6968,Digital Media Creation Technology,stou006,156113,0.0,0,0,0,0.0,0
6969,Digital Media Creation Technology,stou006,164990,1.0,1,1,1,1.0,1
6970,Digital Media Creation Technology,stou006,159185,0.0,0,0,0,0.0,0
6971,Digital Media Creation Technology,stou006,170161,0.95,1,1,1,1.0,1
6972,Digital Media Creation Technology,stou006,156322,0.0,0,0,0,0.0,0
6973,Digital Media Creation Technology,stou006,143655,0.7,0,0,0,1.0,1
6974,Digital Media Creation Technology,stou006,170522,0.0,0,0,0,0.0,0
6975,Digital Media Creation Technology,stou006,153293,0.0,0,0,0,0.0,0
6976,Digital Media Creation Technology,stou006,170734,0.0,0,0,0,0.0,0
6977,Digital Media Creation Technology,stou006,2211,0.0,0,0,0,0.0,0
6978,Cybersecurity Awareness,bu001,1472,0.0,0,0,0,0.0,0
6979,Cybersecurity Awareness,bu001,18637,0.0,0,0,0,0.0,0
6980,Cybersecurity Awareness,bu001,1474,0.03,0,0,0,0.17,0
6981,Cybersecurity Awareness,bu001,98422,0.0,0,0,0,0.0,0
6982,Cybersecurity Awareness,bu001,45728,0.0,0,0,0,0.0,0
6983,Cybersecurity Awareness,bu001,123656,0.0,0,0,0,0.0,0
6984,Cybersecurity Awareness,bu001,3508,0.07,0,0,0,0.08,0
6985,Cybersecurity Awareness,bu001,87151,0.16,0,0,0,0.17,0
6986,Cybersecurity Awareness,bu001,21366,0.0,0,0,0,0.0,0
6987,Cybersecurity Awareness,bu001,127463,0.0,0,0,0,0.0,0
6988,Cybersecurity Awareness,bu001,127484,0.0,0,0,0,0.0,0
6989,Cybersecurity Awareness,bu001,90306,0.07,0,0,0,0.08,0
6990,Cybersecurity Awareness,bu001,127562,0.0,0,0,0,0.0,0
6991,Cybersecurity Awareness,bu001,127696,0.0,0,0,0,0.0,0
6992,Cybersecurity Awareness,bu001,2457,0.66,1,1,1,1.0,1
6993,Cybersecurity Awareness,bu001,127703,0.85,1,0,1,1.0,1
6994,Cybersecurity Awareness,bu001,123148,0.0,0,0,0,0.0,0
6995,Cybersecurity Awareness,bu001,1232,0.0,0,0,0,0.0,0
6996,Cybersecurity Awareness,bu001,127054,0.0,0,0,0,0.0,0
6997,Cybersecurity Awareness,bu001,8302,0.08,0,0,0,0.08,0
6998,Cybersecurity Awareness,bu001,127826,0.0,0,0,0,0.0,0
6999,Cybersecurity Awareness,bu001,41808,0.56,1,1,1,0.67,1
7000,Cybersecurity Awareness,bu001,127841,0.0,0,0,0,0.0,0
7001,Cybersecurity Awareness,bu001,1998,0.0,0,0,0,0.0,0
7002,Cybersecurity Awareness,bu001,127837,0.0,0,0,0,0.0,0
7003,Cybersecurity Awareness,bu001,95007,0.58,1,1,1,1.0,1
7004,Cybersecurity Awareness,bu001,127864,0.0,0,0,0,0.0,0
7005,Cybersecurity Awareness,bu001,88812,0.0,0,0,0,0.0,0
7006,Cybersecurity Awareness,bu001,127882,0.0,0,0,0,0.0,0
7007,Cybersecurity Awareness,bu001,127883,0.56,1,1,1,0.58,2
7008,Cybersecurity Awareness,bu001,127895,0.0,0,0,0,0.0,0
7009,Cybersecurity Awareness,bu001,58043,0.0,0,0,0,0.0,0
7010,Cybersecurity Awareness,bu001,127910,0.52,1,1,1,0.83,1
7011,Cybersecurity Awareness,bu001,126299,0.09,0,0,0,0.08,0
7012,Cybersecurity Awareness,bu001,127906,0.0,0,0,0,0.0,0
7013,Cybersecurity Awareness,bu001,64538,0.0,0,0,0,0.0,0
7014,Cybersecurity Awareness,bu001,127927,0.0,0,0,0,0.0,0
7015,Cybersecurity Awareness,bu001,6549,0.0,0,0,0,0.0,0
7016,Cybersecurity Awareness,bu001,124108,0.72,1,1,1,1.0,1
7017,Cybersecurity Awareness,bu001,126958,0.0,0,0,0,0.0,0
7018,Cybersecurity Awareness,bu001,99268,0.0,0,0,0,0.0,0
7019,Cybersecurity Awareness,bu001,18474,0.0,0,0,0,0.0,0
7020,Cybersecurity Awareness,bu001,98593,0.0,0,0,0,0.0,0
7021,Cybersecurity Awareness,bu001,127952,0.08,0,0,0,0.08,0
7022,Cybersecurity Awareness,bu001,117872,0.26,0,0,0,0.33,2
7023,Cybersecurity Awareness,bu001,18483,0.0,0,0,0,0.0,0
7024,Cybersecurity Awareness,bu001,65777,0.0,0,0,0,0.0,0
7025,Cybersecurity Awareness,bu001,122078,0.63,1,1,1,0.75,1
7026,Cybersecurity Awareness,bu001,127972,0.48,0,0,0,0.58,2
7027,Cybersecurity Awareness,bu001,122911,0.23,0,0,0,0.25,2
7028,Cybersecurity Awareness,bu001,127717,0.71,1,1,1,1.0,1
7029,Cybersecurity Awareness,bu001,66789,0.85,1,1,1,1.0,1
7030,Cybersecurity Awareness,bu001,109834,0.0,0,0,0,0.0,0
7031,Cybersecurity Awareness,bu001,126961,0.59,1,1,1,1.0,1
7032,Cybersecurity Awareness,bu001,41448,0.0,0,0,0,0.0,0
7033,Cybersecurity Awareness,bu001,119786,0.0,0,0,0,0.0,0
7034,Cybersecurity Awareness,bu001,100262,0.0,0,0,0,0.0,0
7035,Cybersecurity Awareness,bu001,128185,0.0,0,0,0,0.0,0
7036,Cybersecurity Awareness,bu001,128225,0.0,0,0,0,0.0,0
7037,Cybersecurity Awareness,bu001,45695,0.0,0,0,0,0.0,0
7038,Cybersecurity Awareness,bu001,128248,0.69,1,1,1,1.0,1
7039,Cybersecurity Awareness,bu001,128272,0.0,0,0,0,0.0,0
7040,Cybersecurity Awareness,bu001,128291,0.0,0,0,0,0.0,0
7041,Cybersecurity Awareness,bu001,128273,0.0,0,0,0,0.0,0
7042,Cybersecurity Awareness,bu001,100981,0.0,0,0,0,0.0,0
7043,Cybersecurity Awareness,bu001,118700,0.0,0,0,0,0.0,0
7044,Cybersecurity Awareness,bu001,128330,0.83,1,0,1,1.0,1
7045,Cybersecurity Awareness,bu001,1670,0.0,0,0,0,0.0,0
7046,Cybersecurity Awareness,bu001,128267,0.75,1,1,1,1.0,1
7047,Cybersecurity Awareness,bu001,128395,0.0,0,0,0,0.0,0
7048,Cybersecurity Awareness,bu001,128408,0.0,0,0,0,0.0,0
7049,Cybersecurity Awareness,bu001,116404,0.0,0,0,0,0.0,0
7050,Cybersecurity Awareness,bu001,126077,0.81,1,1,1,1.0,1
7051,Cybersecurity Awareness,bu001,17994,0.12,0,0,0,0.17,0
7052,Cybersecurity Awareness,bu001,13060,0.0,0,0,0,0.0,0
7053,Cybersecurity Awareness,bu001,2254,0.0,0,0,0,0.0,0
7054,Cybersecurity Awareness,bu001,128749,0.2,0,0,0,0.33,2
7055,Cybersecurity Awareness,bu001,128744,0.7,1,1,1,1.0,1
7056,Cybersecurity Awareness,bu001,128999,0.0,0,0,0,0.0,0
7057,Cybersecurity Awareness,bu001,128984,0.0,0,0,0,0.0,0
7058,Cybersecurity Awareness,bu001,129007,0.0,0,0,0,0.0,0
7059,Cybersecurity Awareness,bu001,128948,0.0,0,0,0,0.0,0
7060,Cybersecurity Awareness,bu001,129017,0.0,0,0,0,0.0,0
7061,Cybersecurity Awareness,bu001,129022,0.0,0,0,0,0.0,0
7062,Cybersecurity Awareness,bu001,116113,0.04,0,0,0,0.08,0
7063,Cybersecurity Awareness,bu001,7504,0.0,0,0,0,0.0,0
7064,Cybersecurity Awareness,bu001,1590,0.0,0,0,0,0.0,0
7065,Cybersecurity Awareness,bu001,129245,0.0,0,0,0,0.0,0
7066,Cybersecurity Awareness,bu001,11694,0.0,0,0,0,0.0,0
7067,Cybersecurity Awareness,bu001,123331,0.56,1,0,1,0.58,2
7068,Cybersecurity Awareness,bu001,129315,0.0,0,0,0,0.0,0
7069,Cybersecurity Awareness,bu001,124625,0.39,0,0,0,0.5,2
7070,Cybersecurity Awareness,bu001,129335,0.76,1,1,1,1.0,1
7071,Cybersecurity Awareness,bu001,129332,0.11,0,0,0,0.17,0
7072,Cybersecurity Awareness,bu001,92635,0.0,0,0,0,0.0,0
7073,Cybersecurity Awareness,bu001,129384,0.0,0,0,0,0.0,0
7074,Cybersecurity Awareness,bu001,129411,0.0,0,0,0,0.0,0
7075,Cybersecurity Awareness,bu001,117586,0.69,1,1,1,1.0,1
7076,Cybersecurity Awareness,bu001,18807,0.0,0,0,0,0.0,0
7077,Cybersecurity Awareness,bu001,41543,0.0,0,0,0,0.0,0
7078,Cybersecurity Awareness,bu001,125122,0.0,0,0,0,0.0,0
7079,Cybersecurity Awareness,bu001,3899,0.0,0,0,0,0.0,0
7080,Cybersecurity Awareness,bu001,129692,0.0,0,0,0,0.0,0
7081,Cybersecurity Awareness,bu001,86548,0.0,0,0,0,0.0,0
7082,Cybersecurity Awareness,bu001,129891,0.2,0,0,0,0.25,2
7083,Cybersecurity Awareness,bu001,129794,0.0,0,0,0,0.0,0
7084,Cybersecurity Awareness,bu001,117589,0.0,0,0,0,0.0,0
7085,Cybersecurity Awareness,bu001,130026,0.8,1,1,1,1.0,1
7086,Cybersecurity Awareness,bu001,130082,0.09,0,0,0,0.08,0
7087,Cybersecurity Awareness,bu001,89299,0.0,0,0,0,0.0,0
7088,Cybersecurity Awareness,bu001,130110,0.0,0,0,0,0.0,0
7089,Cybersecurity Awareness,bu001,47840,0.0,0,0,0,0.0,0
7090,Cybersecurity Awareness,bu001,34341,0.0,0,0,0,0.0,0
7091,Cybersecurity Awareness,bu001,46250,0.0,0,0,0,0.0,0
7092,Cybersecurity Awareness,bu001,129861,0.76,1,1,1,1.0,1
7093,Cybersecurity Awareness,bu001,130635,0.0,0,0,0,0.0,0
7094,Cybersecurity Awareness,bu001,130980,0.0,0,0,0,0.0,0
7095,Cybersecurity Awareness,bu001,124406,0.0,0,0,0,0.0,0
7096,Cybersecurity Awareness,bu001,130172,0.0,0,0,0,0.0,0
7097,Cybersecurity Awareness,bu001,131057,0.0,0,0,0,0.0,0
7098,Cybersecurity Awareness,bu001,131303,0.24,0,0,0,0.33,2
7099,Cybersecurity Awareness,bu001,108862,0.0,0,0,0,0.0,0
7100,Cybersecurity Awareness,bu001,131384,0.0,0,0,0,0.0,0
7101,Cybersecurity Awareness,bu001,131409,0.0,0,0,0,0.0,0
7102,Cybersecurity Awareness,bu001,131498,0.0,0,0,0,0.0,0
7103,Cybersecurity Awareness,bu001,129578,0.0,0,0,0,0.0,0
7104,Cybersecurity Awareness,bu001,19832,0.0,0,0,0,0.0,0
7105,Cybersecurity Awareness,bu001,131738,0.0,0,0,0,0.0,0
7106,Cybersecurity Awareness,bu001,15280,0.0,0,0,0,0.0,0
7107,Cybersecurity Awareness,bu001,131862,0.0,0,0,0,0.0,0
7108,Cybersecurity Awareness,bu001,131835,0.0,0,0,0,0.0,0
7109,Cybersecurity Awareness,bu001,131900,0.0,0,0,0,0.0,0
7110,Cybersecurity Awareness,bu001,131972,0.0,0,0,0,0.0,0
7111,Cybersecurity Awareness,bu001,101117,0.0,0,0,0,0.0,0
7112,Cybersecurity Awareness,bu001,132101,0.37,0,0,0,0.5,2
7113,Cybersecurity Awareness,bu001,131969,0.0,0,0,0,0.0,0
7114,Cybersecurity Awareness,bu001,132132,0.0,0,0,0,0.0,0
7115,Cybersecurity Awareness,bu001,132170,0.8,1,1,1,1.0,1
7116,Cybersecurity Awareness,bu001,132213,0.07,0,0,0,0.08,0
7117,Cybersecurity Awareness,bu001,132192,0.0,0,0,0,0.0,0
7118,Cybersecurity Awareness,bu001,61029,0.0,0,0,0,0.0,0
7119,Cybersecurity Awareness,bu001,132264,0.0,0,0,0,0.0,0
7120,Cybersecurity Awareness,bu001,132300,0.08,0,0,0,0.08,0
7121,Cybersecurity Awareness,bu001,132348,0.0,0,0,0,0.0,0
7122,Cybersecurity Awareness,bu001,70706,0.08,0,0,0,0.17,0
7123,Cybersecurity Awareness,bu001,109199,0.0,0,0,0,0.0,0
7124,Cybersecurity Awareness,bu001,19092,0.0,0,0,0,0.0,0
7125,Cybersecurity Awareness,bu001,132551,0.0,0,0,0,0.0,0
7126,Cybersecurity Awareness,bu001,110227,0.0,0,0,0,0.0,0
7127,Cybersecurity Awareness,bu001,132618,0.0,0,0,0,0.0,0
7128,Cybersecurity Awareness,bu001,23063,0.0,0,0,0,0.0,0
7129,Cybersecurity Awareness,bu001,132717,0.73,1,1,1,1.0,1
7130,Cybersecurity Awareness,bu001,109133,0.0,0,0,0,0.0,0
7131,Cybersecurity Awareness,bu001,132737,0.0,0,0,0,0.0,0
7132,Cybersecurity Awareness,bu001,98788,0.0,0,0,0,0.0,0
7133,Cybersecurity Awareness,bu001,132774,0.0,0,0,0,0.0,0
7134,Cybersecurity Awareness,bu001,1082,0.0,0,0,0,0.0,0
7135,Cybersecurity Awareness,bu001,67169,0.5,1,1,1,0.67,2
7136,Cybersecurity Awareness,bu001,132819,0.0,0,0,0,0.0,0
7137,Cybersecurity Awareness,bu001,132839,0.0,0,0,0,0.0,0
7138,Cybersecurity Awareness,bu001,131168,0.0,0,0,0,0.0,0
7139,Cybersecurity Awareness,bu001,132857,0.0,0,0,0,0.0,0
7140,Cybersecurity Awareness,bu001,132869,0.0,0,0,0,0.0,0
7141,Cybersecurity Awareness,bu001,133010,0.1,0,0,0,0.17,0
7142,Cybersecurity Awareness,bu001,132276,0.61,1,1,1,0.67,1
7143,Cybersecurity Awareness,bu001,132189,0.78,1,1,1,1.0,1
7144,Cybersecurity Awareness,bu001,98216,0.0,0,0,0,0.0,0
7145,Cybersecurity Awareness,bu001,133236,0.8,1,0,1,1.0,1
7146,Cybersecurity Awareness,bu001,133242,0.77,1,0,1,1.0,1
7147,Cybersecurity Awareness,bu001,133248,0.59,1,1,1,1.0,1
7148,Cybersecurity Awareness,bu001,133284,0.75,1,0,1,1.0,1
7149,Cybersecurity Awareness,bu001,133299,0.0,0,0,0,0.0,0
7150,Cybersecurity Awareness,bu001,133304,0.76,1,0,1,1.0,1
7151,Cybersecurity Awareness,bu001,133292,0.81,1,1,1,1.0,1
7152,Cybersecurity Awareness,bu001,133265,0.8,1,0,1,1.0,1
7153,Cybersecurity Awareness,bu001,133239,0.78,1,0,1,1.0,1
7154,Cybersecurity Awareness,bu001,133298,0.0,0,0,0,0.0,0
7155,Cybersecurity Awareness,bu001,133272,0.68,1,0,1,1.0,1
7156,Cybersecurity Awareness,bu001,133308,0.69,1,0,1,1.0,1
7157,Cybersecurity Awareness,bu001,133277,0.72,1,0,1,1.0,1
7158,Cybersecurity Awareness,bu001,133256,0.0,0,0,0,0.0,0
7159,Cybersecurity Awareness,bu001,133275,0.84,1,0,1,1.0,1
7160,Cybersecurity Awareness,bu001,133253,0.84,1,0,1,1.0,1
7161,Cybersecurity Awareness,bu001,133274,0.81,1,0,1,1.0,1
7162,Cybersecurity Awareness,bu001,133280,0.92,1,0,1,1.0,1
7163,Cybersecurity Awareness,bu001,133244,0.76,1,0,1,1.0,1
7164,Cybersecurity Awareness,bu001,133286,0.71,1,0,1,1.0,1
7165,Cybersecurity Awareness,bu001,133310,0.36,0,0,0,0.5,2
7166,Cybersecurity Awareness,bu001,133245,0.47,0,0,0,1.0,1
7167,Cybersecurity Awareness,bu001,133263,0.8,1,1,1,1.0,1
7168,Cybersecurity Awareness,bu001,133259,0.77,1,0,1,1.0,1
7169,Cybersecurity Awareness,bu001,133311,0.59,1,0,1,1.0,1
7170,Cybersecurity Awareness,bu001,133266,0.63,1,0,1,0.83,1
7171,Cybersecurity Awareness,bu001,133250,0.78,1,0,1,1.0,1
7172,Cybersecurity Awareness,bu001,133269,0.79,1,1,1,1.0,1
7173,Cybersecurity Awareness,bu001,133289,0.77,1,0,1,1.0,1
7174,Cybersecurity Awareness,bu001,133257,0.8,1,1,1,1.0,1
7175,Cybersecurity Awareness,bu001,133305,0.88,1,0,1,1.0,1
7176,Cybersecurity Awareness,bu001,133233,0.65,1,0,1,1.0,1
7177,Cybersecurity Awareness,bu001,133290,0.93,1,0,1,1.0,1
7178,Cybersecurity Awareness,bu001,133281,0.75,1,0,1,1.0,1
7179,Cybersecurity Awareness,bu001,133241,0.81,1,0,1,1.0,1
7180,Cybersecurity Awareness,bu001,133296,0.73,1,0,1,1.0,1
7181,Cybersecurity Awareness,bu001,133271,0.36,0,0,0,1.0,1
7182,Cybersecurity Awareness,bu001,133293,0.77,1,0,1,1.0,1
7183,Cybersecurity Awareness,bu001,133260,0.66,1,1,1,1.0,1
7184,Cybersecurity Awareness,bu001,133490,0.0,0,0,0,0.0,0
7185,Cybersecurity Awareness,bu001,133482,0.0,0,0,0,0.0,0
7186,Cybersecurity Awareness,bu001,133487,0.0,0,0,0,0.0,0
7187,Cybersecurity Awareness,bu001,133485,0.0,0,0,0,0.0,0
7188,Cybersecurity Awareness,bu001,133497,0.0,0,0,0,0.0,0
7189,Cybersecurity Awareness,bu001,133488,0.0,0,0,0,0.0,0
7190,Cybersecurity Awareness,bu001,133500,0.0,0,0,0,0.0,0
7191,Cybersecurity Awareness,bu001,133506,0.0,0,0,0,0.0,0
7192,Cybersecurity Awareness,bu001,133493,0.0,0,0,0,0.0,0
7193,Cybersecurity Awareness,bu001,133512,0.0,0,0,0,0.0,0
7194,Cybersecurity Awareness,bu001,133494,0.0,0,0,0,0.0,0
7195,Cybersecurity Awareness,bu001,133509,0.0,0,0,0,0.0,0
7196,Cybersecurity Awareness,bu001,133529,0.0,0,0,0,0.0,0
7197,Cybersecurity Awareness,bu001,133575,0.94,1,0,1,1.0,1
7198,Cybersecurity Awareness,bu001,133617,0.81,1,0,1,1.0,1
7199,Cybersecurity Awareness,bu001,133590,0.78,1,0,1,1.0,1
7200,Cybersecurity Awareness,bu001,133587,0.81,1,0,1,1.0,1
7201,Cybersecurity Awareness,bu001,133607,0.77,1,0,1,1.0,1
7202,Cybersecurity Awareness,bu001,133629,0.72,1,0,1,1.0,1
7203,Cybersecurity Awareness,bu001,133574,0.76,1,0,1,1.0,1
7204,Cybersecurity Awareness,bu001,133620,0.74,1,0,1,1.0,1
7205,Cybersecurity Awareness,bu001,133626,0.82,1,0,1,1.0,1
7206,Cybersecurity Awareness,bu001,133628,0.8,1,0,1,1.0,1
7207,Cybersecurity Awareness,bu001,133578,0.77,1,0,1,1.0,1
7208,Cybersecurity Awareness,bu001,133610,0.79,1,0,1,1.0,1
7209,Cybersecurity Awareness,bu001,133602,0.79,1,0,1,1.0,1
7210,Cybersecurity Awareness,bu001,133580,0.8,1,0,1,1.0,1
7211,Cybersecurity Awareness,bu001,133623,0.68,1,0,1,1.0,1
7212,Cybersecurity Awareness,bu001,133581,0.76,1,0,1,1.0,1
7213,Cybersecurity Awareness,bu001,133599,0.78,1,0,1,1.0,1
7214,Cybersecurity Awareness,bu001,133604,0.61,1,0,1,1.0,1
7215,Cybersecurity Awareness,bu001,133571,0.83,1,0,1,1.0,1
7216,Cybersecurity Awareness,bu001,133613,0.67,1,0,1,1.0,1
7217,Cybersecurity Awareness,bu001,133635,0.8,1,0,1,1.0,1
7218,Cybersecurity Awareness,bu001,133596,0.8,1,0,1,1.0,1
7219,Cybersecurity Awareness,bu001,133592,0.7,1,0,1,1.0,1
7220,Cybersecurity Awareness,bu001,133569,0.81,1,0,1,1.0,1
7221,Cybersecurity Awareness,bu001,133646,0.79,1,0,1,1.0,1
7222,Cybersecurity Awareness,bu001,133589,0.87,1,0,1,1.0,1
7223,Cybersecurity Awareness,bu001,133632,0.54,1,0,1,1.0,1
7224,Cybersecurity Awareness,bu001,133583,0.62,1,0,1,1.0,1
7225,Cybersecurity Awareness,bu001,133649,0.49,0,0,0,1.0,1
7226,Cybersecurity Awareness,bu001,133614,0.72,1,0,1,1.0,1
7227,Cybersecurity Awareness,bu001,133593,0.61,1,0,1,1.0,1
7228,Cybersecurity Awareness,bu001,133643,0.77,1,0,1,1.0,1
7229,Cybersecurity Awareness,bu001,133584,0.67,1,0,1,1.0,1
7230,Cybersecurity Awareness,bu001,133652,0.73,1,0,1,1.0,1
7231,Cybersecurity Awareness,bu001,133640,0.75,1,0,1,1.0,1
7232,Cybersecurity Awareness,bu001,133637,0.85,1,0,1,1.0,1
7233,Cybersecurity Awareness,bu001,133644,0.8,1,0,1,1.0,1
7234,Cybersecurity Awareness,bu001,133631,0.83,1,0,1,1.0,1
7235,Cybersecurity Awareness,bu001,128278,0.79,1,1,1,1.0,1
7236,Cybersecurity Awareness,bu001,133800,0.85,1,0,1,1.0,1
7237,Cybersecurity Awareness,bu001,49593,0.79,1,0,1,1.0,1
7238,Cybersecurity Awareness,bu001,133817,0.0,0,0,0,0.0,0
7239,Cybersecurity Awareness,bu001,133956,0.0,0,0,0,0.0,0
7240,Cybersecurity Awareness,bu001,134045,0.1,0,0,0,0.17,0
7241,Cybersecurity Awareness,bu001,134090,0.06,0,0,0,0.08,0
7242,Cybersecurity Awareness,bu001,134082,0.67,1,0,1,1.0,1
7243,Cybersecurity Awareness,bu001,134099,0.74,1,0,1,1.0,1
7244,Cybersecurity Awareness,bu001,134093,0.73,1,0,1,1.0,1
7245,Cybersecurity Awareness,bu001,134103,0.87,1,0,1,1.0,1
7246,Cybersecurity Awareness,bu001,134096,0.76,1,0,1,1.0,1
7247,Cybersecurity Awareness,bu001,134105,0.6,1,0,1,1.0,1
7248,Cybersecurity Awareness,bu001,134106,0.63,1,0,1,1.0,1
7249,Cybersecurity Awareness,bu001,134111,0.69,1,1,1,1.0,1
7250,Cybersecurity Awareness,bu001,134114,0.77,1,0,1,1.0,1
7251,Cybersecurity Awareness,bu001,134102,0.69,1,0,1,1.0,1
7252,Cybersecurity Awareness,bu001,134115,0.7,1,0,1,1.0,1
7253,Cybersecurity Awareness,bu001,134120,0.98,1,0,1,1.0,1
7254,Cybersecurity Awareness,bu001,134127,0.39,0,0,0,1.0,1
7255,Cybersecurity Awareness,bu001,133479,0.0,0,0,0,0.0,0
7256,Cybersecurity Awareness,bu001,134139,0.89,1,0,1,1.0,1
7257,Cybersecurity Awareness,bu001,134144,0.73,1,0,1,1.0,1
7258,Cybersecurity Awareness,bu001,134130,0.76,1,0,1,1.0,1
7259,Cybersecurity Awareness,bu001,134157,0.64,1,0,1,1.0,1
7260,Cybersecurity Awareness,bu001,134150,0.66,1,0,1,1.0,1
